,ph,mMacid,E[f(1.25)],E[f(2.00)],E[f(2.75)],E[f(3.50)],E[f(4.25)],E[f(5.00)],E[f(5.75)],E[f(6.75)],E[f(7.50)],E[f(8.25)],E[f(9.00)],E[f(9.75)],E[f(10.50)],E[f(11.25)],E[f(12.25)],E[f(13.25)],E[f(14.25)],E[f(15.25)],E[f(16.00)],E[f(17.00)],E[f(17.75)],E[f(18.50)],E[f(19.25)],E[f(20.25)],E[f(21.25)],E[f(22.00)],E[f(23.00)],E[f(24.00)],std[f(1.25)],std[f(2.00)],std[f(2.75)],std[f(3.50)],std[f(4.25)],std[f(5.00)],std[f(5.75)],std[f(6.75)],std[f(7.50)],std[f(8.25)],std[f(9.00)],std[f(9.75)],std[f(10.50)],std[f(11.25)],std[f(12.25)],std[f(13.25)],std[f(14.25)],std[f(15.25)],std[f(16.00)],std[f(17.00)],std[f(17.75)],std[f(18.50)],std[f(19.25)],std[f(20.25)],std[f(21.25)],std[f(22.00)],std[f(23.00)],std[f(24.00)]
10,6.0,10.0,-0.266417097523,-0.369950882986,-0.414472563997,-0.404311611353,-0.345515602392,-0.245443494757,-0.112286114713,0.102050814603,0.279785395959,0.4639203814,0.64841287939,0.828703602757,1.00184894305,1.1665104818,1.37325545309,1.56872914133,1.75863563906,1.94919631348,2.09567449871,2.29807604426,2.45523784155,2.61563840804,2.77682700997,2.98687680241,3.18181938067,3.31114299078,3.45165616769,3.54587871816,0.255748954878,0.203927148915,0.168840720777,0.148143089141,0.138123344117,0.134613969608,0.134216319426,0.134945839514,0.135127091605,0.134617151021,0.133480147461,0.132010252724,0.130623369392,0.129744742396,0.129875019892,0.131592060703,0.134366349806,0.137316990989,0.139158641817,0.140754648639,0.14130389154,0.14152238778,0.141884124345,0.144185543076,0.152361174175,0.166398414241,0.202553054982,0.265515674931
11,6.0,20.0,-0.271127200312,-0.318766814575,-0.330296588507,-0.311145991431,-0.268072111714,-0.208735306309,-0.141208153797,-0.0521154728282,0.00469764443258,0.0463709676436,0.068680938238,0.069204757054,0.0474071465531,0.00458123404043,-0.0799807653051,-0.186201754975,-0.301340755107,-0.412261129529,-0.485580953642,-0.562918967414,-0.602543599677,-0.62547820724,-0.632407983719,-0.620345541003,-0.591107059517,-0.563823057028,-0.529010202976,-0.505752683674,0.243881653249,0.196544147651,0.165606951556,0.147771335326,0.138896239989,0.135179869571,0.133958240738,0.133668336514,0.133536098181,0.133149579724,0.132453447227,0.131546898965,0.130640888743,0.129997907717,0.129930027324,0.130922778912,0.132678121127,0.134564228558,0.135682622783,0.136499870461,0.136649375854,0.136664606452,0.137043831437,0.139692561174,0.148399329194,0.162714573211,0.198734883251,0.260843225475
12,5.5,0.0,-0.0648438579593,0.159641565113,0.428351685376,0.734644310478,1.0704955679,1.42689951637,1.79433331776,2.28497428224,2.64194748567,2.98081944049,3.29533550405,3.58094648301,3.83494008462,4.05644009185,4.30287596434,4.49902941167,4.65385754864,4.77770427397,4.85632988781,4.94896438625,5.01263194723,5.07293252029,5.13013731626,5.20015189025,5.25905280203,5.29233190384,5.31666083453,5.31186826434,0.217157341518,0.184285342117,0.161686685153,0.146527009398,0.136595221929,0.130451645425,0.127170465049,0.125940904163,0.126401989042,0.12728650466,0.128111490698,0.1286530107,0.128921362559,0.129066293684,0.129342891223,0.129807260971,0.130202851611,0.130157080654,0.12977452133,0.129164831085,0.129172375568,0.130180480075,0.132732189119,0.13932639781,0.150583667846,0.163248273683,0.188916311498,0.230282620266
13,5.5,5.0,-0.143134336903,-0.307972272747,-0.423292179097,-0.491867480643,-0.517978873478,-0.507077641542,-0.465380730835,-0.373168576477,-0.284748116297,-0.186089926007,-0.0817618071297,0.0249202494167,0.132012905409,0.238942563363,0.382579818188,0.531515214234,0.69186045128,0.869992199731,1.01841518751,1.23843184589,1.42006976428,1.61459788712,1.81954865051,2.10284976707,2.3878320777,2.59541292197,2.85393217908,3.08068863922,0.242234509473,0.195543369385,0.165152385224,0.147472885746,0.138328791456,0.134132078391,0.132488690486,0.132014793249,0.132066213018,0.132059734037,0.131823031502,0.131339600401,0.130730851151,0.13020381657,0.12998559852,0.130541343934,0.131738390296,0.133190929418,0.134233802816,0.135466129689,0.136352462272,0.137389998646,0.138889442516,0.142705818502,0.151608688407,0.165284554897,0.199907050169,0.261101926577
14,5.5,10.0,0.0891880740283,-0.0842427569712,-0.227439500315,-0.343999175441,-0.438754372844,-0.517420219656,-0.586179364508,-0.673110778611,-0.742059682718,-0.819382144536,-0.90834564257,-1.01071205966,-1.12664126414,-1.25472254037,-1.43934299777,-1.63068220699,-1.81690421094,-1.98579469788,-2.09444423914,-2.2084047418,-2.26771398113,-2.30358655815,-2.31652092219,-2.30119390193,-2.25506773112,-2.20567046841,-2.12818093747,-2.04671158799,0.240812634242,0.193719906632,0.163598600483,0.146736355787,0.13860399,0.135261066154,0.134124806272,0.133764190828,0.133609679993,0.133323683462,0.13289975629,0.13244998768,0.13215085659,0.132171113333,0.132817715853,0.133979818806,0.135152316928,0.135844712203,0.135953880202,0.135785121963,0.135755402812,0.136166171584,0.13740942959,0.141491449282,0.151345289695,0.166204896735,0.203030572523,0.267023112532
15,5.5,20.0,0.0036404865424,-0.0948454759013,-0.158615695643,-0.192005163726,-0.200681727001,-0.191282479259,-0.170983929983,-0.139446296656,-0.121161598189,-0.113864372539,-0.121916889647,-0.148144126961,-0.193717589949,-0.258165835429,-0.369852445892,-0.503415293572,-0.64833005059,-0.793253396828,-0.89556777851,-1.01659215539,-1.09260188268,-1.15458046544,-1.2025513865,-1.24678997725,-1.27334613911,-1.28590008089,-1.29922803406,-1.31591603414,0.247785144225,0.199508035534,0.16749328345,0.148701870303,0.139202229134,0.135218589624,0.133963120575,0.133703236456,0.133493337065,0.132898400727,0.131906489717,0.130715426445,0.129650797994,0.129055051587,0.129364879034,0.130873796248,0.132930835517,0.134667496332,0.135389992175,0.135521646988,0.135259812076,0.135133358914,0.135745178975,0.139323670778,0.1495318537,0.165178687119,0.203031491123,0.267019516684
16,5.0,0.0,-0.185791744705,-0.00699146377521,0.221048191871,0.493551387799,0.804293517248,1.14591941182,1.51032831065,2.01710376468,2.4021971068,2.78318642117,3.15358267194,3.50816672588,3.84314504238,4.15619339317,4.53805670842,4.88049431468,5.1872771911,5.46348224099,5.65358719924,5.8873939167,6.04906789733,6.19894103031,6.33601954401,6.49570725977,6.62346948177,6.69408798986,6.748803737,6.75245963246,0.217813143842,0.183646526257,0.159994094486,0.144440386918,0.135053012092,0.130352988939,0.129034407018,0.130251745511,0.131773515745,0.132757475167,0.132729435231,0.131700917096,0.130091913777,0.128547526011,0.127618446964,0.128501447626,0.130626409233,0.132753709421,0.133723123355,0.133985725074,0.133777730041,0.133870396048,0.135019143553,0.139562309714,0.149360426506,0.161736890748,0.188295651817,0.231634608995
17,5.0,5.0,0.0248392197801,-0.0785923061749,-0.155286953905,-0.208864050139,-0.244105841684,-0.266643788419,-0.282582155634,-0.304177734757,-0.328010809214,-0.363720893796,-0.414839994336,-0.483485395419,-0.570240374857,-0.674151575379,-0.835100410456,-1.0133586575,-1.19764290855,-1.3757958769,-1.49844829474,-1.63964353067,-1.72496188784,-1.79073275611,-1.83653139817,-1.86792578847,-1.86964749315,-1.85547781025,-1.82235897119,-1.78054822896,0.24156521725,0.195695711555,0.166563741389,0.14994982205,0.141293952455,0.137006960639,0.134902290768,0.133602003009,0.133045404107,0.132506782964,0.131845955851,0.131081719913,0.130374961521,0.129951519783,0.130116303883,0.131097714069,0.132442940575,0.133575863473,0.134104199176,0.134521754584,0.134935534553,0.135808475187,0.137541481329,0.142218489776,0.152193735556,0.166403506663,0.200933454635,0.261098189442
18,5.0,10.0,0.0555500933342,-0.0471382060546,-0.119826876355,-0.165990802705,-0.19032933165,-0.198456915489,-0.196530638809,-0.189157913795,-0.187671619081,-0.195295636991,-0.215913414949,-0.252052032801,-0.304755751327,-0.373573113857,-0.487035114686,-0.618223442424,-0.757189407608,-0.893077620318,-0.986774451447,-1.09391420164,-1.15763985021,-1.20559125336,-1.23762238935,-1.25731388648,-1.25519307654,-1.2433459077,-1.220154,-1.19577009001,0.248904282742,0.199753071111,0.167008478278,0.147563391173,0.137517373968,0.133187107191,0.131864354626,0.131976355326,0.13231277162,0.132369442833,0.132013107878,0.131346683128,0.130647209445,0.130255698945,0.130657573593,0.132204951649,0.134453920827,0.136745531445,0.138210470375,0.139755981378,0.140731860878,0.141746413662,0.143084295535,0.146388810129,0.154428791808,0.167384174336,0.201378674422,0.262642131605
19,5.0,20.0,0.0534267827459,-0.0241601905278,-0.0719655685884,-0.0936372706073,-0.0940569229535,-0.0790303280123,-0.0549140527036,-0.0198108072173,0.000807711828515,0.0106514904244,0.00562472608544,-0.0170075438906,-0.0584900858929,-0.11856027141,-0.224506009549,-0.353240196248,-0.495094144027,-0.639400208496,-0.7430931708,-0.868457472429,-0.949456808642,-1.01766835325,-1.07281104418,-1.12745236416,-1.16454006545,-1.18453779456,-1.20652104531,-1.22974805384,0.24097165422,0.19560951605,0.166610879537,0.149953477203,0.141285454677,0.137131526583,0.135312238773,0.134517659544,0.134310207044,0.133987244331,0.133335554356,0.132343135597,0.131201994168,0.130241613955,0.129813256644,0.130711368357,0.132698943567,0.135083367279,0.136705215898,0.13833785454,0.139193810259,0.139961654493,0.141072679009,0.14450224689,0.153604192757,0.167968629303,0.203947612287,0.266219815986
